Data,Variacao
2010-01-01,101.01
2010-02-01,102.11100899999998
2010-03-01,102.75430835669998
2010-04-01,103.49413937686825
2010-05-01,105.11899736508508
2010-06-01,105.47640195612638
2010-07-01,105.70845004042985
2010-08-01,106.87124299087458
2010-09-01,108.04682666377418
2010-10-01,109.15970897841105
2010-11-01,110.88443238026994
2010-12-01,111.30579322331498
2011-01-01,112.39658999690347
2011-02-01,113.47559726087376
2011-03-01,114.16779840416508
2011-04-01,114.73863739618591
2011-05-01,114.75011125992552
2011-06-01,114.60093611528761
2011-07-01,114.54363564722998
2011-08-01,115.24235182467808
2011-09-01,116.10666946336316
2011-10-01,116.57109614121661
2011-11-01,117.07235185462383
2011-12-01,116.88503609165643
2012-01-01,117.23569119993141
2012-02-01,117.31775618377134
2012-03-01,117.97473561840046
2012-04-01,119.17807792170814
2012-05-01,120.26259843079569
2012-06-01,121.09241035996818
2012-07-01,122.93301499743971
2012-08-01,124.51885089090669
2012-09-01,125.61461677874665
2012-10-01,125.22521146673253
2012-11-01,125.53827449539936
2012-12-01,126.36682710706899
2013-01-01,126.75856427110092
2013-02-01,127.01208139964312
2013-03-01,127.40581885198203
2013-04-01,127.32937536067084
2013-05-01,127.736829361825
2013-06-01,128.70762926497488
2013-07-01,128.88781994594584
2013-08-01,129.48070391769718
2013-09-01,131.24164149097788
2013-10-01,132.06846383237104
2013-11-01,132.43825553110167
2013-12-01,133.35207949426626
2014-01-01,133.88548781224333
2014-02-01,135.02351445864738
2014-03-01,137.02186247263535
2014-04-01,137.63846085376218
2014-05-01,137.01908777992026
2014-06-01,136.15586752690677
2014-07-01,135.4070102555088
2014-08-01,135.4882544616621
2014-09-01,135.51535211255444
2014-10-01,136.3148926900185
2014-11-01,137.86888246668474
2014-12-01,138.39278422005813
2015-01-01,139.3200158743325
2015-02-01,140.05841195846648
2015-03-01,141.75311874316395
2015-04-01,143.05724743560106
2015-05-01,143.62947642534348
2015-06-01,144.60615686503579
2015-07-01,145.444872574853
2015-08-01,146.0266520651524
2015-09-01,148.10023052447758
2015-10-01,150.70679458170838
2015-11-01,152.50020543723073
2015-12-01,153.17120634115454
2016-01-01,155.5147257981742
2016-02-01,156.74329213197979
2016-03-01,157.41728828814726
2016-04-01,157.9839905259846
2016-05-01,159.76920961892827
2016-06-01,162.3734477357168
2016-07-01,161.7401912895475
2016-08-01,162.43567411209256
2016-09-01,162.48440481432618
2016-10-01,162.69563454058482
2016-11-01,162.7769823578551
2016-12-01,164.1280313114253
2017-01-01,164.83378184606443
2017-02-01,164.93268211517207
2017-03-01,164.30593792313442
2017-04-01,162.26854429288755
2017-05-01,161.44097471699382
2017-06-01,159.89114135971067
2017-07-01,159.41146793563155
2017-08-01,159.79405545867706
2017-09-01,160.78477860252084
2017-10-01,160.94556338112335
2017-11-01,162.23312788817233
2017-12-01,163.43365303454482
2018-01-01,164.38156822214518
2018-02-01,164.6281405744784
2018-03-01,165.5500581616955
2018-04-01,167.08967370259927
2018-05-01,169.8299443513219
2018-06-01,172.34342752772145
2018-07-01,173.10173860884342
2018-08-01,174.2788304313835
2018-09-01,177.3984214961053
2018-10-01,177.85965739199517
2018-11-01,175.8320572977264
2018-12-01,175.04081303988664
2019-01-01,175.16334160901457
2019-02-01,177.35288337912723
2019-03-01,179.2505592312839
2019-04-01,180.86381426436543
2019-05-01,181.5872695214229
2019-06-01,182.73126931940786
2019-07-01,182.7129961924759
2019-08-01,181.7811599118943
2019-09-01,182.69006571145374
2019-10-01,183.69486107286676
2019-11-01,185.2562673919861
2019-12-01,188.47972644460668
2020-01-01,188.64935819840682
2020-02-01,188.66822313422665
2020-03-01,191.762381993628
2020-04-01,191.85826318462478
2020-05-01,193.91114660070025
2020-06-01,197.01372494631147
2020-07-01,201.62384611005515
2020-08-01,209.42668895451425
2020-09-01,216.33776969001323
2020-10-01,224.29899961460572
2020-11-01,230.2204932044313
2020-12-01,231.97016895278497
2021-01-01,238.720500869311
2021-02-01,245.1898264428693
2021-03-01,250.51044567667958
2021-04-01,256.07177757070184
2021-05-01,264.7782180081057
2021-06-01,265.06947404791464
2021-07-01,268.9129814216094
2021-08-01,268.5365032476192
2021-09-01,267.05955247975726
2021-10-01,271.3325053194334
2021-11-01,269.75877678858063
2021-12-01,273.1307614984379
2022-01-01,278.6206898045565
2022-02-01,282.80000015162483
2022-03-01,289.50236015521835
2022-04-01,290.68931983185473
2022-05-01,292.6950761386945
2022-06-01,294.5097856107544
2022-07-01,293.39064842543354
2022-08-01,291.7769998590936
2022-09-01,288.21732046081274
2022-10-01,286.4303730739557
2022-11-01,285.91479840242255
2022-12-01,286.8011342774701
2023-01-01,286.9732149580366
2023-02-01,287.08800424401977
2023-03-01,286.1119050295901
2023-04-01,283.2221747887913
2023-05-01,276.6230981162124
2023-06-01,272.6120631935273
2023-07-01,271.52161494075324
2023-08-01,271.6573757482236
2023-09-01,272.8798339390906
2023-10-01,274.27152109217997
2023-11-01,275.6428786976408
2023-12-01,277.40699312130573
2024-01-01,276.6579942398782
2024-02-01,275.5236964634947
2024-03-01,274.6971253741042
2024-04-01,276.67494467679774
2024-05-01,279.0820166954859
2024-06-01,280.47742677896326
2024-07-01,282.80538942122865
2024-08-01,283.1447558885341
2024-09-01,286.061146874186
2024-10-01,290.46648853604853
2024-11-01,293.8939931007739
2024-12-01,296.4508708407506
