Data,Variacao
2010-01-01,100.88
2010-02-01,101.58615999999998
2010-03-01,102.30742173599998
2010-04-01,103.0542659146728
2010-05-01,103.49739925810589
2010-06-01,103.38355211892195
2010-07-01,103.31118363243871
2010-08-01,103.238865803896
2010-09-01,103.79635567923707
2010-10-01,104.75128215148605
2010-11-01,105.83022035764635
2010-12-01,106.46520167979223
2011-01-01,107.4659745755823
2011-02-01,108.04629083829045
2011-03-01,108.75939635782316
2011-04-01,109.5424640115995
2011-05-01,110.16685605646563
2011-06-01,110.40922313978984
2011-07-01,110.40922313978984
2011-08-01,110.87294187697697
2011-09-01,111.37187011542335
2011-10-01,111.7282600997927
2011-11-01,112.36511118236152
2011-12-01,112.93817324939157
2012-01-01,113.51415793296349
2012-02-01,113.95686314890206
2012-03-01,114.16198550257009
2012-04-01,114.89262220978654
2012-05-01,115.52453163194036
2012-06-01,115.82489541418339
2012-07-01,116.32294246446438
2012-08-01,116.84639570555446
2012-09-01,117.58252799849944
2012-10-01,118.41736394728879
2012-11-01,119.05681771260417
2012-12-01,119.93783816367744
2013-01-01,121.04126627478328
2013-02-01,121.67068085941217
2013-03-01,122.40070494456864
2013-04-01,123.12286910374162
2013-05-01,123.55379914560471
2013-06-01,123.89974978321239
2013-07-01,123.73868010849422
2013-08-01,123.93666199666782
2013-09-01,124.27129098405881
2013-10-01,125.02934585906156
2013-11-01,125.7045043267005
2013-12-01,126.60957675785276
2014-01-01,127.40721709142724
2014-02-01,128.22262328081237
2014-03-01,129.27404879171505
2014-04-01,130.28238637229043
2014-05-01,131.06408069052418
2014-06-01,131.40484730031955
2014-07-01,131.57567360180997
2014-08-01,131.81250981429324
2014-09-01,132.45839111238325
2014-10-01,132.96173299861033
2014-11-01,133.66643018350297
2014-12-01,134.4951620506407
2015-01-01,136.48569044899017
2015-02-01,138.06892445819847
2015-03-01,140.15376521751725
2015-04-01,141.14885695056165
2015-05-01,142.54623063437222
2015-06-01,143.64383661025687
2015-07-01,144.47697086259637
2015-08-01,144.83816328975286
2015-09-01,145.5768379225306
2015-10-01,146.69777957453408
2015-11-01,148.32612492781143
2015-12-01,149.6610600521617
2016-01-01,151.92094205894932
2016-02-01,153.36419100850935
2016-03-01,154.03899344894677
2016-04-01,155.02484300702005
2016-05-01,156.54408646848884
2016-06-01,157.27984367489074
2016-07-01,158.28643467441003
2016-08-01,158.77712262190073
2016-09-01,158.90414431999824
2016-10-01,159.17428136534224
2016-11-01,159.28570336229797
2016-12-01,159.5087033470052
2017-01-01,160.17863990106264
2017-02-01,160.56306863682516
2017-03-01,161.076870456463
2017-04-01,161.20573195282816
2017-05-01,161.78607258785834
2017-06-01,161.3007143700948
2017-07-01,161.57492558452395
2017-08-01,161.5264531068486
2017-09-01,161.49414781622724
2017-10-01,162.09167616314727
2017-11-01,162.38344118024094
2017-12-01,162.80563812730958
2018-01-01,163.18009109500238
2018-02-01,163.4738152589734
2018-03-01,163.58824692965464
2018-04-01,163.9317822482069
2018-05-01,164.6366889118742
2018-06-01,166.990993563314
2018-07-01,167.40847104722226
2018-08-01,167.40847104722226
2018-09-01,167.9106964603639
2018-10-01,168.58233924620538
2018-11-01,168.16088339808988
2018-12-01,168.39630863484723
2019-01-01,169.00253534593267
2019-02-01,169.91514903680073
2019-03-01,171.22349568438412
2019-04-01,172.2508366584904
2019-05-01,172.50921291347817
2019-06-01,172.52646383476952
2019-07-01,172.69899029860426
2019-08-01,172.90622908696258
2019-09-01,172.8197759724191
2019-10-01,172.88890388280805
2019-11-01,173.82250396377523
2019-12-01,175.9431385121333
2020-01-01,176.27743047530632
2020-02-01,176.57710210711434
2020-03-01,176.89494089090715
2020-04-01,176.48808252685808
2020-05-01,176.04686232054095
2020-06-01,176.57500290750255
2020-07-01,177.35193292029555
2020-08-01,177.9903998788086
2020-09-01,179.53891635775423
2020-10-01,181.13681271333823
2020-11-01,182.85761243411497
2020-12-01,185.52733357565302
2021-01-01,186.0282573763073
2021-02-01,187.55368908679299
2021-03-01,189.1666508129394
2021-04-01,189.88548408602855
2021-05-01,191.70838473325443
2021-06-01,192.85863504165397
2021-07-01,194.82579311907884
2021-08-01,196.54026009852672
2021-09-01,198.89874321970905
2021-10-01,201.20596864105767
2021-11-01,202.89609877764252
2021-12-01,204.3772402987193
2022-01-01,205.7465678087207
2022-02-01,207.80403348680792
2022-03-01,211.35748245943228
2022-04-01,213.5556002770104
2022-05-01,214.51660047825692
2022-06-01,215.84660340122207
2022-07-01,214.55152378081473
2022-08-01,213.88641405709424
2022-09-01,213.20197753211153
2022-10-01,214.20402682651246
2022-11-01,215.01800212845322
2022-12-01,216.5016263431395
2023-01-01,217.4975338243179
2023-02-01,219.17226483476514
2023-03-01,220.57496732970762
2023-04-01,221.74401465655512
2023-05-01,222.5422931093187
2023-06-01,222.31975081620936
2023-07-01,222.1196630404748
2023-08-01,222.5639023665557
2023-09-01,222.80872265915895
2023-10-01,223.07609312634997
2023-11-01,223.2991692194763
2023-12-01,224.52731465018343
2024-01-01,225.80712034368952
2024-02-01,227.63615801847337
2024-03-01,228.0686667187085
2024-04-01,228.91252078556775
2024-05-01,229.96551838118134
2024-06-01,230.54043217713428
2024-07-01,231.13983730079482
2024-08-01,230.81624152857373
2024-09-01,231.92415948791086
2024-10-01,233.33889686078712
2024-11-01,234.10891522042775
2024-12-01,235.23263801348574
