Data,Variacao
2010-01-01,100.63
2010-02-01,101.817434
2010-03-01,102.77451787960001
2010-04-01,103.56588166727295
2010-05-01,104.79831565911348
2010-06-01,105.68910134221593
2010-07-01,105.84763499422927
2010-08-01,106.66266178368484
2010-09-01,107.88928239419721
2010-10-01,108.9789641463786
2010-11-01,110.5591591265011
2010-12-01,111.32201732447393
2011-01-01,112.20146126133727
2011-02-01,113.32347587395064
2011-03-01,114.02608142436914
2011-04-01,114.53919879077881
2011-05-01,115.03171734557915
2011-06-01,114.82466025435711
2011-07-01,114.6868706620519
2011-08-01,115.19149289296493
2011-09-01,115.9402375967692
2011-10-01,116.55472085603206
2011-11-01,117.13749446031221
2011-12-01,116.99692946695983
2012-01-01,117.28942179062723
2012-02-01,117.21904813755285
2012-03-01,117.7230900445443
2012-04-01,118.72373630992293
2012-05-01,119.93471842028414
2012-06-01,120.72628756185802
2012-07-01,122.34401981518693
2012-08-01,124.0935392985441
2012-09-01,125.29724662973997
2012-10-01,125.32230607906591
2012-11-01,125.28470938724222
2012-12-01,126.13664541107545
2013-01-01,126.56551000547312
2013-02-01,126.93254998448897
2013-03-01,127.1991083394564
2013-04-01,127.3899070019656
2013-05-01,127.3899070019656
2013-06-01,128.34533130448034
2013-07-01,128.67902916587198
2013-08-01,128.8720477096208
2013-09-01,130.8051284252651
2013-10-01,131.9300525297224
2013-11-01,132.31264968205855
2013-12-01,133.1065255801509
2014-01-01,133.7454369029356
2014-02-01,134.25366956316677
2014-03-01,136.49570584487165
2014-04-01,137.56037235046165
2014-05-01,137.38154386640608
2014-06-01,136.36492044179468
2014-07-01,135.53309442709974
2014-08-01,135.16715507214656
2014-09-01,135.43748938229086
2014-10-01,135.81671435256126
2014-11-01,137.14771815321635
2014-12-01,137.9980340057663
2015-01-01,139.04681906421013
2015-02-01,139.4222454756835
2015-03-01,140.7885834813452
2015-04-01,142.43580990807695
2015-05-01,143.01979672870004
2015-06-01,143.97802936678232
2015-07-01,144.9714777694131
2015-08-01,145.37739790716745
2015-09-01,146.75848318728555
2015-10-01,149.53221851952523
2015-11-01,151.80510824102203
2015-12-01,152.548953271403
2016-01-01,154.288011338697
2016-02-01,156.27832668496617
2016-03-01,157.0753461510595
2016-04-01,157.59369479335803
2016-05-01,158.88596309066355
2016-06-01,161.57113586689576
2016-07-01,161.86196391145617
2016-08-01,162.10475685732337
2016-09-01,162.42896637103803
2016-10-01,162.6888527172317
2016-11-01,162.64004606141654
2016-12-01,163.5183023101482
2017-01-01,164.56481944493314
2017-02-01,164.69647130048907
2017-03-01,164.7129409476191
2017-04-01,162.90109859719527
2017-05-01,161.38611838024138
2017-06-01,160.30483138709374
2017-07-01,159.1506366011067
2017-08-01,159.30978723770778
2017-09-01,160.058543237725
2017-10-01,160.37866032420044
2017-11-01,161.21262935788633
2017-12-01,162.6474217591715
2018-01-01,163.88354216454118
2018-02-01,163.99826064405636
2018-03-01,165.04784951217832
2018-04-01,165.98862225439774
2018-05-01,168.27926524150845
2018-06-01,171.42608750152465
2018-07-01,172.30036054778245
2018-08-01,173.5064630716169
2018-09-01,176.14376131030548
2018-10-01,177.7114407859672
2018-11-01,176.84065472611593
2018-12-01,174.9307756550739
2019-01-01,174.9482687326394
2019-02-01,176.4878134974866
2019-03-01,178.71155994755495
2019-04-01,180.35570629907247
2019-05-01,181.1673069774183
2019-06-01,182.61664543323764
2019-07-01,183.34711201497058
2019-08-01,182.11868636447025
2019-09-01,182.10047449583382
2019-10-01,183.33875772240546
2019-11-01,183.88877399557265
2019-12-01,187.73204937208013
2020-01-01,188.63316320906608
2020-02-01,188.55770994378247
2020-03-01,190.89582554708537
2020-04-01,192.42299215146207
2020-05-01,192.96177652948614
2020-06-01,195.97198024334614
2020-07-01,200.34215540277276
2020-08-01,205.83153046080875
2020-09-01,214.7646188828079
2020-10-01,221.70151607272257
2020-11-01,228.97332579990785
2020-12-01,231.17146972758698
2021-01-01,237.13569364655874
2021-02-01,243.1352266958167
2021-03-01,250.28340236067373
2021-04-01,254.0626817363199
2021-05-01,264.479251687509
2021-06-01,266.06612719763405
2021-07-01,268.1414429897756
2021-08-01,269.9111765135081
2021-09-01,268.18374498382167
2021-10-01,269.9001209517181
2021-11-01,269.9541009759085
2021-12-01,272.30270165439885
2022-01-01,277.2586108245089
2022-02-01,282.3324434025974
2022-03-01,287.2450279178026
2022-04-01,291.29518281144357
2022-05-01,292.8099177620631
2022-06-01,294.5374962768593
2022-07-01,295.1560250190407
2022-08-01,293.08993284390743
2022-09-01,290.30557848189034
2022-10-01,287.489614370616
2022-11-01,285.87967253014057
2022-12-01,287.1661310565261
2023-01-01,287.7691799317449
2023-02-01,287.5965184237858
2023-03-01,287.74031668299773
2023-04-01,285.0067836745092
2023-05-01,279.7626588548983
2023-06-01,274.36323953899876
2023-07-01,272.38782421431796
2023-08-01,272.00648126041796
2023-09-01,273.0129052410815
2023-10-01,274.37796976728686
2023-11-01,275.9967997889139
2023-12-01,278.03917610735186
2024-01-01,278.78988188284166
2024-02-01,277.3401744970509
2024-03-01,276.03667567691474
2024-04-01,276.8923893715132
2024-05-01,279.3567316369197
2024-06-01,281.6195211631787
2024-07-01,283.3374002422741
2024-08-01,284.1590787029767
2024-09-01,285.9208649909351
2024-10-01,290.26686213879736
2024-11-01,294.0403313466017
2024-12-01,296.8043104612598
